## Torsion are defined with the following atomIDs:
# dihed1: ai= 18 aj= 17 ak= 12 al= 11
# dihed2: ai= 13 aj= 14 ak= 31 al= 32
# dihed3: ai= 15 aj= 11 ak= 4 al= 3
# dihed4: ai= 2 aj= 1 ak= 35 al= 40
# dihed5: ai= 1 aj= 35 ak= 40 al= 38
# dihed6: ai= 40 aj= 38 ak= 44 al= 45
# Frame#   dihed1   dihed2   dihed3   dihed4   dihed5   dihed6
883  -49.405 -125.243  -66.531 -102.502   95.435 -138.787
884  -57.973   22.752  -80.070 -100.628  133.311 -165.840
885  -35.015   10.535  -43.125 -130.905  119.580  174.235
886  -47.421 -128.659  -71.282 -100.368  101.833 -171.460
887  -66.197 -156.983  -50.865 -106.135  130.935 -178.194
888  -71.018 -175.627  -56.160 -105.280  156.463  167.277
889  -58.160  124.471  -60.585  -99.158  134.163 -156.816
890 -140.260 -147.951 -114.695  -50.291  134.655 -164.688
891  -60.176 -116.211  -61.973  -98.713  -68.420   62.855
892  -53.280  141.834  -76.807  -71.764  150.800  167.235
893  -45.504  175.698  -79.412  -85.778  147.135 -178.144
894  -55.407   82.046  -62.658 -114.375  106.917 -162.198
895  -26.897  105.255  -59.163 -120.300  131.117  178.709
896  -50.435  139.533  -76.023  -94.298  140.499 -175.364
897  -52.948 -125.707  -67.267 -107.335  121.906 -168.399
898  -55.372  -23.902  -59.357  -93.446   92.905  178.834
899  -62.619 -140.845  -42.562 -113.470   79.832 -157.268
900  -49.728  -34.283  -38.390 -116.117   75.810 -128.010
901  -62.414 -147.342  -56.598 -113.494   86.352 -168.069
902  -50.645 -116.980  -58.482  -97.049   96.720 -175.288
903  -55.722  109.530  -49.869 -113.938   97.330 -175.045
904  -69.075   34.574  -54.364  -85.559  112.562 -179.285
905  -68.607 -138.800  -54.045 -102.573  105.955 -152.392
906  -64.617  -36.592  -52.458  -97.170   94.800 -154.013
907  -54.220  -67.204  -43.585 -101.615   78.704 -150.345
908  -63.891 -160.086  -46.259 -106.155   93.832 -170.885
909  -53.061    5.721  -61.291 -104.673   87.428  171.548
910  -55.774  170.133  -55.514 -119.220   82.718 -146.483
911  -54.896  -16.169  -78.191  -88.535   77.056 -162.266
912  -43.537  -48.138  -56.950  -84.878   82.014 -176.604
913  -56.781   17.155  -48.741 -115.407   75.377  141.763
914  -38.771  178.621  -56.839  -96.949   59.215 -169.555
915  -38.546 -143.653  -68.591 -112.137   66.208  173.568
916  -52.544   94.227  -41.686 -128.135   70.239  175.386
917  -55.610  -55.466  -28.034 -148.184   77.793 -172.095
918  -40.117  110.479  -69.159 -126.723   71.429 -179.139
919  -34.548  -13.295  -64.466 -101.197   86.248 -170.680
920  -38.439   78.567  -65.059  -92.959   66.082 -160.273
921  -50.492    6.943  -83.894  -93.066   77.300 -167.612
922  -49.515 -143.654  -74.448  -94.785   78.009  175.588
923  -44.587   83.913  -61.339 -105.977  116.399  168.670
924  -49.029  -45.367  -50.769  -93.022   58.474 -172.777
925  -38.198  -18.267  -62.090  -92.320   93.881 -174.882
926  -64.639 -108.013  -52.288 -105.775   61.035 -148.849
927  -70.828 -123.103  -84.508  -84.088   94.359 -175.133
928  -57.737  -13.573  -71.375  -90.437   94.963 -175.843
929  -42.715  115.972  -54.049  -99.419   80.858 -154.771
930  -44.317  -97.268  -79.408  -91.340   90.309 -173.900
931  -43.988  -97.102  -57.302 -111.903  146.815 -179.615
932  -44.415   25.294  -48.429  -72.272  -80.068   14.365
933  -53.276 -129.237  -80.423  -69.896  -72.358    6.974
934  -78.884  135.432  -79.566  -69.407  -86.311   10.189
935  -46.552  164.351  -68.335  -77.935  -72.184  -28.465
936  -53.326  103.869  -61.937  -77.911  -70.263   14.749
937  -64.703 -134.038  -84.504  -69.904  -76.924  -15.708
938  -51.215   44.666  -56.288  -71.255  -80.669   -5.591
939  -45.118   84.388  -75.931  -61.587  -53.160  -20.749
940  -45.698  127.052  -75.023  -57.377  -64.777    4.745
941  -62.154  -85.105  -51.560  -70.903  -73.079   10.217
942  -34.330 -117.023  -54.580  -88.578  -86.672   45.625
943  -53.152  106.918  -69.211  -62.535  -74.123    8.948
944  -43.167  -28.979  -58.217  -70.519  -71.926   23.790
945  -51.463  107.900  -85.909  -76.317  -42.212    4.748
946  -66.106  -24.521  -44.892  -80.726  -68.785    6.212
947  -90.699  -47.932  -44.431  -71.287  -61.272   -5.668
948  -63.690   94.330  -57.399  -70.202  -94.007   16.265
949  -38.848  105.703  -53.000  -72.970  -59.405  -10.038
950  -57.015   98.556  -52.860  -86.403  100.681 -157.231
951  -48.087  -19.925  -54.315  -80.136   98.741 -169.243
952  -36.906 -107.520  -56.554  -94.380   79.463 -147.030
953  -54.061 -101.102  -44.843 -104.581   79.170 -155.263
954  -47.214   -0.649  -41.044  -82.111   99.934 -164.022
955  -39.343   43.606  -56.817 -103.985  126.225 -166.262
956  -42.877   21.732  -68.919  -99.340  132.160  179.472
957  -43.661 -108.431  -74.487  -95.319  147.085 -173.938
958  -56.248  100.082  -71.232  -81.763   85.993 -155.206
959  -48.472  109.849  -77.571 -104.287  171.671  137.558
960  -63.638  132.282  -50.605  -80.261 -121.033  147.834
961  -57.699    7.727  -58.390  -88.048  -65.645 -179.918
962  -53.984  102.248  -36.715  -94.709  -62.779 -153.679
963  -46.101   14.153  -35.998  -94.788  -69.139  173.632
964  -49.278  134.667  -42.939  -82.409  -77.739 -141.543
965  -69.289   -4.234  -37.920  -80.828  -62.397 -161.627
966  -55.858  146.171  -48.102  -88.756  -71.399 -163.973
967  -35.626   10.259  -48.784  -88.240  -71.016 -157.169
968  -51.018  130.066  -42.809  -96.913  -64.035 -161.882
969  -57.762   -4.613  -52.692  -69.659  -74.896 -168.206
970  -42.060  138.774  -36.231  -93.832  -55.621 -160.624
971  -45.783   59.325  -72.927  -70.845  -54.716  179.488
972  -40.188  111.421  -49.190  -99.343  -67.134 -175.138
973  -34.922  -30.897  -60.139  -85.519  -64.552 -173.463
974  -30.801   37.459  -48.788  -82.730  -59.632 -156.043
975  -41.149 -115.732  -70.915  -82.026  -70.009 -171.535
976  -53.930  -70.343  -50.723  -81.938  -63.128 -178.226
977  -51.830   -7.060  -53.641  -67.691  -71.191 -174.720
978  -55.431  118.237  -58.037  -72.272  -74.259 -146.049
979  -48.571   -7.611  -55.697  -79.759  -68.403 -157.624
980  -49.548   93.105  -62.448  -68.911  -73.114 -155.983
981  -58.948   18.815  -56.271  -78.919  -64.399 -146.170
982  -58.972  175.373  -59.771  -59.527  -64.335 -177.171
983  -51.406 -133.378  -38.073  -99.722  -66.258 -140.356
984  -52.138   37.915  -55.301  -71.269  -52.507  173.384
985  -61.273 -127.129  -40.086  -77.326  -71.000 -169.836
986  -63.987  151.540  -47.153  -78.285  -41.579 -176.322
987  -50.629  144.720  -67.518  -78.920  -58.031 -176.699
988  -44.375  135.032  -62.121  -73.610  -56.566 -165.935
989  -60.964   -4.054  -60.211  -67.488  -62.512 -159.163
990  -57.986  143.951  -44.583  -74.497  -79.812 -146.304
991  -43.187   33.889  -43.160  -71.840  -68.054 -176.578
992  -66.408   12.090  -45.242  -82.622  -71.072 -169.647
993  -63.323  116.196  -44.975  -78.005  -77.924 -169.885
994  -72.729  -95.846  -41.913  -82.896  -47.487 -170.862
995  -63.532  105.152  -57.796  -66.775  -53.088  160.884
996  -51.978  -77.304  -67.568  -64.464  -65.931 -162.582
997  -94.381   34.292  -45.931  -53.858  -64.428 -167.286
998  -23.179 -129.198  -51.396  -75.476  -74.652 -157.203
999  -49.086 -125.073  -54.256  -59.300  -74.742 -150.082
1000  -49.275  -33.535  -47.247  -93.816  -70.953 -149.362
